stage,match_date,hometeam,awayteam,home_prob,draw_prob,away_prob,scrape_datetime,url,league_code,league_string,region,competition
April,4/28,Bayern Munich,Eintracht,0.85,0.11,0.04,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
April,4/28,Hoffenheim,Hannover 96,0.68,0.21,0.11,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/5,VfB Stuttgart,Hoffenheim,0.28,0.25,0.47,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/5,Werder Bremen,Leverkusen,0.41,0.23,0.36,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/5,Gladbach,SC Freiburg,0.53,0.24,0.22,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/5,1. FC Cologne,Bayern Munich,0.15,0.19,0.66,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/5,Dortmund,Mainz,0.69,0.19,0.12,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/5,Eintracht,Hamburger SV,0.48,0.28,0.24,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/5,Hannover 96,Hertha BSC,0.32,0.28,0.4,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/5,FC Augsburg,Schalke 04,0.35,0.28,0.37,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/5,RB Leipzig,Wolfsburg,0.51,0.25,0.23,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/12,Schalke 04,Eintracht,0.51,0.27,0.22,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/12,Leverkusen,Hannover 96,0.68,0.2,0.12,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/12,Wolfsburg,1. FC Cologne,0.45,0.27,0.28,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/12,Hertha BSC,RB Leipzig,0.35,0.27,0.38,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/12,SC Freiburg,FC Augsburg,0.48,0.27,0.26,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/12,Mainz,Werder Bremen,0.43,0.25,0.32,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/12,Bayern Munich,VfB Stuttgart,0.91,0.07,0.02,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/12,Hamburger SV,Gladbach,0.35,0.27,0.38,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
May,5/12,Hoffenheim,Dortmund,0.31,0.24,0.45,2017-08-17 17:21:26,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga/,bundesliga,Germany: Bundesliga,Germany,Bundesliga
August,8/18,Darmstadt 98,FC St. Pauli,0.54,0.27,0.19,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/18,BTSV,Erzgebirge Aue,0.5,0.29,0.21,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/19,1. FC Heidenheim,MSV Duisburg,0.45,0.3,0.25,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/19,Dynamo Dresden,SV Sandhausen,0.43,0.29,0.27,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/19,Fortuna,1. FCK,0.38,0.31,0.31,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/20,Holstein Kiel,Greuther Fürth,0.34,0.31,0.35,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/20,1. FC Nürnberg,1. FC Union Berlin,0.44,0.27,0.28,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/20,Ingolstadt,Jahn Regensburg,0.81,0.14,0.05,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/21,Arminia Bielefeld,VfL Bochum,0.44,0.28,0.28,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/25,MSV Duisburg,Darmstadt 98,0.23,0.27,0.5,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/25,Greuther Fürth,Ingolstadt,0.22,0.28,0.5,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/26,Erzgebirge Aue,1. FC Nürnberg,0.31,0.3,0.39,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/26,FC St. Pauli,1. FC Heidenheim,0.47,0.29,0.24,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/26,Jahn Regensburg,Holstein Kiel,0.36,0.29,0.35,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/27,VfL Bochum,Dynamo Dresden,0.42,0.28,0.3,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/27,1. FC Union Berlin,Arminia Bielefeld,0.46,0.27,0.28,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/27,SV Sandhausen,Fortuna,0.41,0.31,0.28,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
August,8/28,1. FCK,BTSV,0.39,0.31,0.3,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/8,1. FC Heidenheim,Jahn Regensburg,0.54,0.27,0.19,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/8,Dynamo Dresden,Greuther Fürth,0.41,0.3,0.3,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/9,Arminia Bielefeld,MSV Duisburg,0.49,0.28,0.23,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/9,Holstein Kiel,1. FCK,0.33,0.31,0.36,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/9,Ingolstadt,Erzgebirge Aue,0.73,0.19,0.07,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/10,Darmstadt 98,VfL Bochum,0.59,0.24,0.16,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/10,BTSV,SV Sandhausen,0.47,0.3,0.23,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/10,Fortuna,1. FC Union Berlin,0.36,0.28,0.36,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/11,1. FC Nürnberg,FC St. Pauli,0.44,0.29,0.27,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/15,1. FC Union Berlin,BTSV,0.43,0.28,0.29,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/15,Erzgebirge Aue,Holstein Kiel,0.44,0.3,0.26,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/16,MSV Duisburg,1. FC Nürnberg,0.31,0.3,0.4,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/16,FC St. Pauli,Ingolstadt,0.25,0.28,0.47,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/16,SV Sandhausen,1. FCK,0.37,0.32,0.3,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/17,VfL Bochum,1. FC Heidenheim,0.42,0.29,0.28,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/17,Greuther Fürth,Fortuna,0.44,0.3,0.26,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/17,Darmstadt 98,Arminia Bielefeld,0.58,0.25,0.18,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/17,Jahn Regensburg,Dynamo Dresden,0.3,0.28,0.43,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/19,1. FCK,Erzgebirge Aue,0.47,0.3,0.22,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/19,Holstein Kiel,FC St. Pauli,0.31,0.29,0.4,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/19,SV Sandhausen,1. FC Union Berlin,0.36,0.29,0.35,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/19,Ingolstadt,MSV Duisburg,0.74,0.19,0.07,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/20,BTSV,Greuther Fürth,0.45,0.3,0.25,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/20,1. FC Heidenheim,Darmstadt 98,0.26,0.28,0.46,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/20,Dynamo Dresden,Arminia Bielefeld,0.41,0.28,0.32,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/20,Fortuna,Jahn Regensburg,0.54,0.26,0.2,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/21,1. FC Nürnberg,VfL Bochum,0.49,0.28,0.23,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/22,MSV Duisburg,Holstein Kiel,0.44,0.29,0.27,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/22,Erzgebirge Aue,SV Sandhausen,0.38,0.32,0.3,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/23,Arminia Bielefeld,1. FC Heidenheim,0.45,0.29,0.27,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/23,FC St. Pauli,Fortuna,0.48,0.29,0.24,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/23,Jahn Regensburg,BTSV,0.26,0.28,0.46,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/24,VfL Bochum,Ingolstadt,0.21,0.26,0.52,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/24,Greuther Fürth,1. FC Nürnberg,0.36,0.31,0.33,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/24,Darmstadt 98,Dynamo Dresden,0.6,0.24,0.17,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
September,9/25,1. FC Union Berlin,1. FCK,0.45,0.29,0.27,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/1,1. FCK,Greuther Fürth,0.42,0.32,0.26,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/1,Erzgebirge Aue,1. FC Union Berlin,0.33,0.29,0.38,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/1,Holstein Kiel,VfL Bochum,0.36,0.29,0.35,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/1,BTSV,FC St. Pauli,0.41,0.3,0.29,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/1,1. FC Nürnberg,Arminia Bielefeld,0.47,0.27,0.25,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/1,SV Sandhausen,Jahn Regensburg,0.53,0.28,0.19,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/1,1. FC Heidenheim,Dynamo Dresden,0.41,0.29,0.3,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/1,Fortuna,MSV Duisburg,0.45,0.29,0.26,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/1,Ingolstadt,Darmstadt 98,0.49,0.27,0.24,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/15,MSV Duisburg,BTSV,0.33,0.3,0.37,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/15,Arminia Bielefeld,Fortuna,0.45,0.28,0.26,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/15,VfL Bochum,SV Sandhausen,0.43,0.3,0.27,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/15,Greuther Fürth,Erzgebirge Aue,0.46,0.31,0.23,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/15,FC St. Pauli,1. FCK,0.44,0.31,0.26,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/15,Darmstadt 98,1. FC Nürnberg,0.52,0.27,0.21,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/15,1. FC Heidenheim,Holstein Kiel,0.48,0.29,0.24,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/15,Dynamo Dresden,Ingolstadt,0.22,0.26,0.53,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/15,Jahn Regensburg,1. FC Union Berlin,0.26,0.26,0.48,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/22,1. FCK,MSV Duisburg,0.48,0.3,0.22,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/22,1. FC Union Berlin,Greuther Fürth,0.46,0.28,0.26,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/22,Erzgebirge Aue,Jahn Regensburg,0.51,0.28,0.22,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/22,Holstein Kiel,Arminia Bielefeld,0.34,0.28,0.38,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/22,BTSV,VfL Bochum,0.46,0.28,0.25,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/22,1. FC Nürnberg,Dynamo Dresden,0.49,0.27,0.24,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/22,SV Sandhausen,FC St. Pauli,0.35,0.31,0.33,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/22,Fortuna,Darmstadt 98,0.25,0.28,0.47,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/22,Ingolstadt,1. FC Heidenheim,0.66,0.22,0.12,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
October,10/29,MSV Duisburg,1. FC Union Berlin,0.33,0.29,0.39,2017-08-17 17:22:49,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-2/,bundesliga-2,Germany: 2. Bundesliga,Germany,2. Bundesliga
